gene_id,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Pcom.g17811,13,19,9,19,15,71,66,5,57,57,28,29,39,42,15,14
Pcom.g47160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70354,0,1,1,1,1,0,0,1,2,2,3,2,2,3,0,1
Pcom.g17818,23,46,46,60,29,25,22,29,49,52,125,126,85,93,29,21
Pcom.g17819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70914,0,3,0,3,0,0,0,0,0,0,6,7,0,0,0,0
Pcom.g11674,1,5,1,1,1,0,0,1,0,0,4,4,5,4,0,1
Pcom.g70916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70355,2,1,1,1,2,5,5,0,3,3,1,0,2,0,1,2
Pcom.g70910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70913,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
Pcom.g70352,1,1,1,1,1,1,1,1,2,1,0,1,1,2,1,1
Pcom.g12618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39087,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Pcom.g70353,2,1,2,1,5,4,5,1,54,50,8,10,9,6,2,3
Pcom.g16495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16494,91,82,51,72,89,254,232,39,224,208,100,94,100,95,77,76
Pcom.g16497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16496,6,19,3,0,10,49,48,0,38,37,27,27,37,45,14,5
Pcom.g16491,4,2,3,11,5,15,15,4,13,12,9,8,7,7,4,8
Pcom.g16490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16492,18,15,0,12,0,0,48,6,36,33,31,28,0,0,0,0
Pcom.g11670,0,0,0,6,2,2,0,2,0,0,9,10,0,0,2,1
Pcom.g70351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11671,0,0,1,1,0,1,1,0,2,3,7,8,1,1,0,0
Pcom.g73911,0,2,7,11,0,0,0,0,0,0,0,13,0,0,0,0
Pcom.g63581,1,2,1,4,2,3,2,2,3,3,4,4,2,2,2,1
Pcom.g39083,0,0,0,1,0,0,0,0,1,0,2,0,2,2,0,0
Pcom.g73910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39082,0,1,0,5,1,1,1,3,0,2,8,7,3,2,0,1
Pcom.g73913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03033,0,0,2,2,1,1,0,1,1,1,3,1,0,0,1,1
Pcom.g12612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73915,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
Pcom.g73914,0,0,0,1,0,0,0,1,2,2,1,1,1,0,0,0
Pcom.g73917,1,2,1,0,1,1,1,0,1,1,0,0,3,2,1,1
Pcom.g39089,1,1,0,1,0,1,2,1,1,1,0,0,2,1,1,1
Pcom.g73916,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
Pcom.g30599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39088,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0
Pcom.g48717,0,0,0,34,0,0,0,0,0,0,72,77,0,74,0,0
Pcom.g16118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45761.Hypo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g48716,0,9,6,9,0,0,0,2,7,0,18,0,0,0,0,0
Pcom.g40746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g44044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40743,9,54,35,38,26,7,13,20,65,53,55,49,96,93,10,19
Pcom.g40740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g44042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42463,0,35,12,5,24,0,29,0,78,82,0,0,89,111,4,0
Pcom.g44049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g44048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pcom.g40748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31175,0,1,2,1,0,0,0,1,2,0,1,1,0,0,0,0
Pcom.g31174,0,1,3,0,1,0,0,1,1,1,0,0,1,1,1,1
Pcom.g31177,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
Pcom.g31176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pcom.g31171,0,4,2,0,0,0,0,0,0,0,0,0,4,5,0,0
Pcom.g31170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31173,0,1,2,1,0,0,0,1,4,2,0,2,0,0,1,1
Pcom.g31172,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0
Pcom.g16110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31179,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g31178,0,0,1,3,1,0,0,2,0,1,9,1,0,0,0,1
Pcom.g16111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17365,0,1,7,1,0,0,0,0,2,2,0,1,0,0,1,0
Pcom.g17366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
Pcom.g17367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00669.Hypo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17369,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Pcom.g03036,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0
Pcom.g68468,1,1,0,2,1,0,0,1,1,1,1,1,2,2,2,0
Pcom.g48713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03509,64,56,35,38,61,281,278,16,207,209,79,80,133,132,84,53
Pcom.g03508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46995,1,4,11,5,3,3,2,3,0,2,7,6,25,27,1,1
Pcom.g46994,0,0,0,5,4,0,0,2,4,0,0,0,3,0,0,0
Pcom.g46997,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
Pcom.g46996,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
Pcom.g03501,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Pcom.g03500,0,1,0,1,1,1,2,2,1,1,2,3,2,2,0,1
Pcom.g03503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03504,0,2,2,2,1,1,0,1,5,5,2,3,2,3,1,0
Pcom.g03507,0,4,3,2,4,0,0,1,2,2,5,2,10,10,2,2
Pcom.g15356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39360,1,1,1,1,1,1,1,1,2,1,2,2,3,2,1,1
Pcom.g18585,2,2,0,1,0,2,0,1,1,0,2,0,0,1,1,1
Pcom.g39362,3,8,1,2,2,7,8,2,6,6,7,9,23,23,3,1
Pcom.g39363,0,3,4,2,0,4,6,2,4,5,0,0,3,2,3,0
Pcom.g39364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39365,0,0,1,2,1,0,0,1,0,0,4,1,0,0,0,1
Pcom.g39366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39368,0,0,0,1,0,0,1,0,0,1,1,1,2,0,0,1
Pcom.g39369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14065,1,2,3,3,2,1,1,3,2,1,7,6,2,1,1,2
Pcom.g58057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g15359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05903,10,15,9,6,4,41,42,5,23,20,12,19,14,14,8,8
Pcom.g05902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05905,0,0,0,1,0,0,3,0,1,1,1,1,0,1,0,1
Pcom.g05904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49353,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0
Pcom.g05909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49357,2,2,1,3,5,3,2,2,8,6,30,26,4,4,2,2
Pcom.g49354,30,73,4,42,20,125,130,22,87,80,81,83,106,103,30,29
Pcom.g18580,1,10,0,10,7,2,2,6,11,11,15,12,16,15,2,3
Pcom.g32484,0,1,0,2,2,2,2,1,3,3,2,3,2,2,1,6
Pcom.g32485,6,15,6,13,22,23,24,6,87,85,32,28,19,19,8,18
Pcom.g32486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32487,23,27,10,17,30,63,70,10,92,85,52,51,49,44,20,24
Pcom.g32480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32483,5,6,4,7,2,5,7,5,24,19,10,10,10,9,3,7
Pcom.g68466,92,0,99,504,319,0,0,234,1016,990,822,807,0,0,131,226
Pcom.g32488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51307,0,12,5,8,7,0,0,3,0,0,0,14,0,0,0,7
Pcom.g16674,0,1,0,2,0,0,1,1,2,0,1,1,2,2,1,1
Pcom.g36348.Hypo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Pcom.g34679,17,16,0,9,7,0,30,4,58,57,32,38,39,41,15,14
Pcom.g09091,54,120,75,121,62,189,189,54,203,202,221,202,279,262,57,51
Pcom.g31289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47029,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Pcom.g47026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34670,1,2,1,0,1,0,0,0,0,0,0,0,4,2,0,0
Pcom.g34673,0,0,2,1,1,1,1,1,1,0,1,1,0,0,0,1
Pcom.g47025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47022,2,5,0,15,10,3,4,8,23,23,21,21,21,19,3,5
Pcom.g34674,0,3,13,3,2,4,4,1,5,5,2,3,2,2,1,2
Pcom.g31281,3,5,3,3,3,15,20,1,6,7,5,3,10,11,4,2
Pcom.g47021,0,2,0,4,2,0,0,0,8,8,5,4,3,3,2,0
Pcom.g35108,2,6,7,4,6,3,3,3,8,5,7,11,14,11,2,2
Pcom.g35109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46379,0,1,0,0,0,0,0,0,1,0,0,1,2,2,0,0
Pcom.g46378,1,0,0,1,1,1,1,0,2,1,4,0,1,0,1,0
Pcom.g32738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g35101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32734,1,1,1,1,2,2,2,1,23,29,1,2,4,4,0,2
Pcom.g32735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09231,1,0,2,1,1,2,0,0,0,0,2,0,0,0,0,2
Pcom.g11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09230,0,1,0,2,0,0,0,1,0,0,4,7,2,2,0,1
Pcom.g38782,0,9,0,3,5,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09233,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0
Pcom.g02678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09232,4,3,1,1,2,1,2,2,5,2,3,4,4,6,4,1
Pcom.g00151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02670,26,50,30,47,51,85,87,21,221,213,111,110,116,114,37,39
Pcom.g02671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09234,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1
Pcom.g09237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54138,1,0,1,1,0,0,0,2,0,0,4,5,0,0,1,1
Pcom.g09236,1,1,1,1,1,0,0,1,2,1,2,2,1,1,1,1
Pcom.g54139,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Pcom.g15438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14095.Hypo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15433,0,3,1,1,2,0,0,1,3,3,1,1,4,4,1,1
Pcom.g15430,0,29,1,1,0,0,0,1,0,0,0,0,18,2,0,0
Pcom.g15431,1,1,1,1,0,0,0,0,2,2,2,1,1,1,1,1
Pcom.g15436,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15437,29,40,14,29,22,93,91,6,79,78,34,34,97,96,21,18
Pcom.g15434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11322,0,0,0,5,0,0,0,6,0,0,9,9,0,0,0,0
Pcom.g11323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11320,32,0,0,47,15,62,63,25,44,44,65,65,0,0,18,8
Pcom.g02395,2,3,0,1,1,3,5,1,3,4,0,1,1,3,2,0
Pcom.g11326,0,0,0,1,0,0,0,0,0,0,2,3,1,1,0,0
Pcom.g11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31828,5,3,2,2,2,36,37,1,7,7,4,4,5,5,3,1
Pcom.g31823,1,1,2,2,1,3,3,2,9,10,13,10,7,6,1,2
Pcom.g15353.Hypo,22,23,16,25,20,58,56,5,69,72,40,39,59,64,14,17
Pcom.g31821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Pcom.g31820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31826,2,1,1,1,1,5,4,1,0,1,0,0,8,8,2,1
Pcom.g31825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g52908,0,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0
Pcom.g52907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52906,0,0,1,0,0,2,0,2,9,10,8,7,3,3,2,1
Pcom.g52905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pcom.g52903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pcom.g52901,0,1,1,1,1,0,0,1,1,1,3,4,1,2,1,1
Pcom.g52900,1,1,0,2,1,0,0,1,12,10,6,5,4,5,1,2
Pcom.g11783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33469,0,0,0,1,1,0,0,1,0,0,2,2,1,1,0,1
Pcom.g33468,0,1,1,2,1,1,0,1,4,4,2,1,1,1,1,1
Pcom.g09109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09108,0,0,0,1,0,1,1,0,0,1,2,2,1,1,0,0
Pcom.g09107,2,2,1,4,7,15,10,2,31,31,7,10,9,7,5,5
Pcom.g09106,1,2,1,1,1,1,1,1,2,1,0,0,1,2,1,1
Pcom.g09105,7,12,3,6,2,18,17,3,8,8,8,9,27,28,9,2
Pcom.g09104,1,6,13,0,0,1,1,0,0,0,0,0,12,9,0,0
Pcom.g09103,0,0,0,0,0,1,1,0,1,1,1,1,1,3,0,0
Pcom.g09102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09101,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Pcom.g09100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01378,0,3,0,1,1,2,2,0,4,4,0,0,2,0,1,1
Pcom.g01379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Pcom.g01374,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2
Pcom.g01375,1,0,0,1,1,1,0,0,5,4,0,0,1,2,0,1
Pcom.g01377,0,0,0,0,1,2,2,0,2,3,0,0,2,2,0,0
Pcom.g01370,2,2,3,1,2,1,1,1,7,10,0,1,2,1,2,2
Pcom.g01371,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,0
Pcom.g01372,2,11,1,0,3,0,0,0,8,8,0,0,29,25,3,1
Pcom.g01373,0,0,1,0,0,1,1,0,2,3,1,1,1,1,2,0
Pcom.g30024.Hypo,0,16,0,18,21,17,17,8,58,56,30,30,41,40,10,10
Pcom.g04989.Hypo,7,8,5,10,2,9,10,3,19,22,11,7,18,17,7,4
Pcom.g51643,0,1,1,1,2,0,0,1,1,0,2,2,1,1,0,1
Pcom.g49675,0,0,0,1,0,0,0,1,1,2,2,2,0,1,0,0
Pcom.g51642,1,1,2,4,1,0,0,2,5,6,1,1,1,1,1,1
Pcom.g26948,19,3,12,13,15,27,26,11,20,15,3,4,1,0,64,10
Pcom.g26949,41,2,12,24,24,130,134,19,52,48,47,38,0,0,98,25
Pcom.g26944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26945,1,1,0,0,0,2,2,0,0,0,2,2,0,0,1,0
Pcom.g26946,0,0,4,6,0,0,4,3,3,0,0,0,0,0,0,0
Pcom.g26947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26940,3,1,0,2,0,10,9,1,0,0,5,5,14,12,2,0
Pcom.g26941,4,5,0,1,0,14,14,1,0,0,2,2,16,16,7,0
Pcom.g26942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g43215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g36007.Hypo,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
Pcom.g69826,0,1,1,1,1,0,0,0,0,0,0,0,2,2,0,2
Pcom.g53853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g69824,111,174,158,177,62,503,480,67,238,241,381,379,399,382,126,52
Pcom.g46077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g43214,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
Pcom.g69825,3,4,8,8,7,11,12,6,16,16,14,17,6,5,5,7
Pcom.g13878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g13879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g13875,0,0,2,1,2,0,0,0,0,2,0,2,0,0,1,1
Pcom.g16804,27,7,1,5,10,54,53,4,28,26,8,8,10,9,23,9
Pcom.g16805,13,8,0,5,13,32,34,2,30,26,7,7,10,11,13,12
Pcom.g16802,1,1,0,3,1,0,0,1,3,3,1,2,1,0,1,0
Pcom.g16803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g57470,0,3,0,2,4,3,2,2,11,10,4,3,8,7,0,1
Pcom.g69820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Pcom.g57471,0,1,1,1,4,0,1,1,5,3,2,1,3,3,1,2
Pcom.g57472,0,1,1,0,1,0,0,0,4,3,0,0,2,0,0,1
Pcom.g01598,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g01599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16676,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Pcom.g57473,0,1,0,1,2,0,0,0,10,10,7,7,6,6,1,1
Pcom.g58364,0,1,2,1,2,1,1,0,7,5,1,1,1,1,0,1
Pcom.g01590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pcom.g01592,1,0,1,1,1,0,0,1,3,2,2,0,0,0,1,2
Pcom.g01593,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
Pcom.g01594,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01595,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0
Pcom.g01596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18052,24,26,16,39,26,43,38,16,99,96,49,54,42,43,23,33
Pcom.g06591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g58366,1,2,1,2,2,2,1,1,4,4,8,5,6,6,1,1
Pcom.g57476,0,2,0,1,2,0,0,1,3,3,4,4,3,1,0,0
