gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Montipora_capitata_PredGene_g27906,2,4,2,4,5,5,6,5,6,8,18
Montipora_capitata_PredGene_g27907,65,153,240,51,68,47,49,71,170,70,123
Montipora_capitata_PredGene_g27904,51,132,135,36,43,63,43,48,121,69,115
Montipora_capitata_PredGene_g27905,136,258,283,81,116,93,101,123,217,162,286
Montipora_capitata_PredGene_g27908,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g27909,0,22,0,0,0,0,27,24,83,27,0
Montipora_capitata_PredGene_g56296,1,1,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30269,0,0,0,0,0,0,0,5,0,0,0
Montipora_capitata_PredGene_g30268,8,10,6,9,7,4,10,9,0,6,7
Montipora_capitata_PredGene_g56297,0,0,0,0,0,0,1,0,0,1,0
Montipora_capitata_PredGene_g30263,0,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g30262,0,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g30261,0,0,0,0,0,0,2,2,0,0,0
Montipora_capitata_PredGene_g30260,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30267,4,12,5,7,5,5,11,12,0,6,18
Montipora_capitata_PredGene_g30266,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30265,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30264,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g56295,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA31924_R0,92,137,251,59,107,82,76,92,73,110,137
Montipora_capitata_PredGene_g43940,16,56,70,24,24,22,31,38,42,29,80
Montipora_capitata_PredGene_g43941,177,432,599,105,228,205,126,208,463,226,475
Montipora_capitata_PredGene_g43942,1,0,0,1,0,0,1,1,1,1,1
Montipora_capitata_PredGene_g43943,0,0,0,0,0,0,1,1,0,1,2
Montipora_capitata_PredGene_g43944,12,15,15,6,5,4,9,8,9,4,22
Montipora_capitata_PredGene_g43945,436,1026,1004,349,374,222,401,467,415,458,1118
Montipora_capitata_PredGene_g43946,14,47,27,8,16,15,19,15,24,19,37
Montipora_capitata_PredGene_g43947,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA1373_R0,168,374,606,176,260,292,256,249,302,207,633
Montipora_capitata_PredGene_g10245,0,0,7,7,4,0,0,4,0,0,7
Montipora_capitata_PredGene_g62763,1,2,2,0,1,1,1,1,1,1,1
Montipora_capitata_PredGene_g33459,11,11,11,7,9,3,4,7,11,15,4
Montipora_capitata_PredGene_g33458,531,867,811,355,378,281,880,502,399,437,1824
Montipora_capitata_PredGene_adi2mcaRNA23523_R5,13,37,44,13,17,11,18,16,13,22,29
Montipora_capitata_PredGene_g16453,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g21435,15,33,15,9,8,9,15,13,17,18,12
Montipora_capitata_PredGene_g21436,50,86,78,36,28,27,57,57,84,51,93
Montipora_capitata_PredGene_adi2mcaRNA40011_R1,146,229,79,67,59,43,97,125,119,174,180
Montipora_capitata_PredGene_g21432,1,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g21433,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g21438,0,0,0,0,0,0,16,0,0,3,0
Montipora_capitata_PredGene_g21439,70,140,101,41,38,49,96,52,78,84,311
Montipora_capitata_PredGene_g58650,0,0,1,1,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g25504,618,811,1144,385,577,335,413,493,478,540,876
Montipora_capitata_PredGene_g25505,104,270,254,138,84,49,144,137,120,156,288
Montipora_capitata_PredGene_g25506,2,5,4,0,3,2,2,2,4,3,3
Montipora_capitata_PredGene_g25507,0,2,0,0,0,0,0,1,0,1,2
Montipora_capitata_PredGene_g25500,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g25501,625,1020,1139,291,515,396,327,437,359,682,563
Montipora_capitata_PredGene_g25502,809,1227,1622,522,536,528,699,897,1689,942,1722
Montipora_capitata_PredGene_g25503,471,1094,1714,405,571,552,722,748,1029,716,1477
Montipora_capitata_PredGene_g917,2,1,2,0,2,1,2,2,0,3,2
Montipora_capitata_PredGene_adi2mcaRNA36752_R4,6,8,32,10,17,11,16,14,25,7,39
Montipora_capitata_PredGene_adi2mcaRNA36752_R7,7,10,9,5,8,5,11,11,0,7,14
Montipora_capitata_PredGene_adi2mcaRNA36752_R6,23,53,63,17,25,22,60,41,30,27,63
Montipora_capitata_PredGene_adi2mcaRNA18791_R4,2,0,3,3,2,1,3,4,0,2,4
Montipora_capitata_PredGene_adi2mcaRNA18791_R5,2,2,12,2,2,2,3,5,0,3,7
Montipora_capitata_PredGene_adi2mcaRNA18791_R6,1,2,1,1,1,1,1,1,12,1,2
Montipora_capitata_PredGene_g4683,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g4682,0,0,7,0,1,1,2,2,0,1,7
Montipora_capitata_PredGene_g4684,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g4686,0,0,0,0,0,1,0,0,0,0,0
Montipora_capitata_PredGene_g4689,0,0,1,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g4688,0,0,0,0,0,1,1,0,0,0,2
Montipora_capitata_PredGene_g15860,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA14845_R1,11,13,8,0,6,0,9,7,0,7,13
Montipora_capitata_PredGene_adi2mcaRNA20823_R0,39,81,0,21,0,0,31,61,0,50,57
Montipora_capitata_PredGene_g18780,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g7089,20,18,29,15,24,21,19,21,7,28,35
Montipora_capitata_PredGene_g18787,4700,18338,30577,4934,8689,6507,2896,4702,13453,8391,18828
Montipora_capitata_PredGene_g18784,426,13843,23132,948,1560,1008,544,799,6991,1156,14982
Montipora_capitata_PredGene_g18785,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g7082,7,0,0,4,5,3,0,6,0,4,5
Montipora_capitata_PredGene_g7083,47,102,119,24,56,50,35,43,102,65,79
Montipora_capitata_PredGene_g18788,59,2269,69,47,19,20,32,42,2100,99,554
Montipora_capitata_PredGene_g7084,317,446,231,183,210,77,226,272,147,306,451
Montipora_capitata_PredGene_g7085,42,73,109,29,44,36,38,45,52,39,76
Montipora_capitata_PredGene_g6687,150,255,505,164,165,286,228,280,217,207,525
Montipora_capitata_PredGene_g6685,130,165,204,71,85,66,70,108,69,100,107
Montipora_capitata_PredGene_g6684,0,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g6683,46,147,105,34,44,47,62,63,50,57,119
Montipora_capitata_PredGene_g6682,151,330,318,79,125,102,93,158,227,160,298
Montipora_capitata_PredGene_g6681,46,79,79,40,33,28,44,61,45,50,78
Montipora_capitata_PredGene_g6680,2,1,0,3,1,0,1,2,4,2,2
Montipora_capitata_PredGene_g60859,0,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g6689,1,2,6,2,3,3,3,2,0,2,2
Montipora_capitata_PredGene_g6688,12,47,27,8,20,6,15,19,17,21,42
Montipora_capitata_PredGene_g56309,0,2,0,1,0,0,0,0,0,0,2
Montipora_capitata_PredGene_adi2mcaRNA30416_R1,23,38,52,24,18,20,20,26,19,27,37
Montipora_capitata_PredGene_adi2mcaRNA31072_R3,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA31072_R4,4,11,27,2,5,3,5,2,4,4,20
Montipora_capitata_PredGene_g24440,1,0,0,1,0,1,1,1,0,1,0
Montipora_capitata_PredGene_g24441,0,0,1,2,1,2,1,2,0,1,2
Montipora_capitata_PredGene_g58379,17,50,66,18,19,18,27,22,27,34,28
Montipora_capitata_PredGene_g58378,20,22,41,16,21,14,20,17,9,28,32
Montipora_capitata_PredGene_g58377,88,166,243,52,67,72,136,133,148,101,346
Montipora_capitata_PredGene_g6354,34,115,168,58,35,36,67,75,86,58,189
Montipora_capitata_PredGene_g58375,32,77,63,32,39,16,30,48,29,46,47
Montipora_capitata_PredGene_g6356,0,33,27,11,13,0,21,31,13,12,26
Montipora_capitata_PredGene_g58373,0,5,7,4,0,0,12,10,7,4,24
Montipora_capitata_PredGene_adi2mcaRNA26757_R0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g6353,63,95,133,26,50,33,47,46,41,56,91
Montipora_capitata_PredGene_g6352,114,255,198,83,111,65,134,112,136,112,326
Montipora_capitata_PredGene_g24445,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g34999,186,289,402,103,186,182,108,164,201,215,331
Montipora_capitata_PredGene_g34998,132,237,298,88,147,150,102,130,218,161,237
Montipora_capitata_PredGene_adi2mcaRNA4073_R0,163,157,209,94,112,47,102,151,71,149,175
Montipora_capitata_PredGene_g65259,1,0,1,1,0,0,3,3,4,1,2
Montipora_capitata_PredGene_g34991,39,86,87,28,43,28,27,50,56,38,92
Montipora_capitata_PredGene_g34990,7,13,6,9,0,3,0,9,6,11,10
Montipora_capitata_PredGene_g34993,92,212,278,68,127,89,104,122,142,120,213
Montipora_capitata_PredGene_g34992,50,115,185,60,85,64,34,53,77,85,170
Montipora_capitata_PredGene_g34995,69,118,122,45,66,31,49,57,54,73,86
Montipora_capitata_PredGene_g34994,130,216,184,64,123,90,67,88,174,175,167
Montipora_capitata_PredGene_g34997,285,618,773,207,279,285,246,357,601,391,795
Montipora_capitata_PredGene_g34996,0,4,0,0,0,0,0,2,0,0,4
Montipora_capitata_PredGene_g32139,35,83,123,41,48,36,40,54,69,40,145
Montipora_capitata_PredGene_g46237,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g46231,5,17,2,3,26,14,674,202,9,40,31
Montipora_capitata_PredGene_g46230,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32131,6,13,10,3,7,5,7,7,6,10,13
Montipora_capitata_PredGene_g32130,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32133,160,246,340,107,144,101,142,165,183,168,320
Montipora_capitata_PredGene_g32132,75,119,385,143,173,127,180,213,263,84,440
Montipora_capitata_PredGene_g46239,1,0,0,0,3,2,1,0,1,1,1
Montipora_capitata_PredGene_g46238,0,1,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA20782_R0,38,146,95,35,77,80,114,156,70,77,122
Montipora_capitata_PredGene_g40992,0,1,2,1,3,3,2,2,0,2,2
Montipora_capitata_PredGene_g68532,1,2,1,0,1,1,0,1,0,2,1
Montipora_capitata_PredGene_g40996,0,0,0,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g40997,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g40995,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA34501_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g40998,1,1,2,1,1,1,1,1,3,1,3
Montipora_capitata_PredGene_g67458,178,377,471,123,177,160,135,148,262,285,384
Montipora_capitata_PredGene_g67459,21,364,15,42,97,124,126,92,154,450,1470
Montipora_capitata_PredGene_g35648,0,0,0,0,0,0,0,0,0,1,1
Montipora_capitata_PredGene_adi2mcaRNA8193_R1,22,37,32,13,23,10,23,25,17,20,45
Montipora_capitata_PredGene_g35646,1,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g35647,0,1,0,0,0,0,0,1,0,1,0
Montipora_capitata_PredGene_g67452,138,151,262,43,67,174,84,75,119,177,151
Montipora_capitata_PredGene_g35645,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67454,472,805,2949,168,292,2369,340,260,777,1024,463
Montipora_capitata_PredGene_g67455,320,478,1446,130,222,1253,221,248,931,728,525
Montipora_capitata_PredGene_g67456,313,808,1146,240,311,632,308,314,685,435,1222
Montipora_capitata_PredGene_g35641,0,0,0,0,0,1,1,0,0,0,2
Montipora_capitata_PredGene_g63528,5,7,3,2,1,2,3,2,2,4,6
Montipora_capitata_PredGene_g36592,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g36597,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g36596,0,0,1,0,1,2,0,0,0,0,0
Montipora_capitata_PredGene_g63520,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g63521,0,0,0,0,0,0,0,0,0,2,0
Montipora_capitata_PredGene_g63522,19,34,42,12,15,11,20,21,20,24,75
Montipora_capitata_PredGene_g63523,1,0,0,0,0,0,0,0,0,2,0
Montipora_capitata_PredGene_g63525,0,0,1,1,1,2,0,1,0,1,2
Montipora_capitata_PredGene_adi2mcaRNA40504_R5,8,21,22,3,7,7,4,4,9,13,12
Montipora_capitata_PredGene_g63527,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g56780,72,162,115,36,34,22,89,108,68,67,120
Montipora_capitata_PredGene_adi2mcaRNA2274_R2,3,6,0,4,2,4,4,6,7,5,11
Montipora_capitata_PredGene_g13922,111,125,164,56,82,55,79,84,69,100,159
Montipora_capitata_PredGene_g13921,4,18,21,0,10,8,6,13,13,11,9
Montipora_capitata_PredGene_g13927,10,24,21,2,11,9,2,3,4,15,5
Montipora_capitata_PredGene_g13926,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g56784,0,0,0,0,0,0,0,0,0,1,1
Montipora_capitata_PredGene_g13929,1,0,0,0,0,1,0,0,0,0,0
Montipora_capitata_PredGene_g13928,2,12,21,4,5,5,5,5,45,2,20
Montipora_capitata_PredGene_g3599,65,123,136,26,62,45,48,41,58,56,113
Montipora_capitata_PredGene_g56786,2,0,2,2,2,1,2,3,0,1,7
Montipora_capitata_PredGene_g50456,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g20869,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g37640,1,2,0,0,1,1,1,1,1,1,2
Montipora_capitata_PredGene_g37643,0,1,0,0,0,0,1,0,0,1,1
Montipora_capitata_PredGene_g37644,1,3,5,1,1,1,1,1,3,1,4
Montipora_capitata_PredGene_g37645,0,2,0,0,1,0,0,1,0,0,0
Montipora_capitata_PredGene_g37646,2,5,6,1,2,4,2,2,0,2,13
Montipora_capitata_PredGene_g37647,1,2,2,1,0,0,1,1,0,0,4
Montipora_capitata_PredGene_g37649,47,100,136,16,55,48,64,30,54,48,174
Montipora_capitata_PredGene_g75,2,2,0,1,2,1,0,1,0,1,0
Montipora_capitata_PredGene_g76,1,1,1,0,1,1,1,1,0,1,1
Montipora_capitata_PredGene_adi2mcaRNA24898_R0,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA24898_R6,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g46909,0,2,2,2,2,0,2,3,2,0,4
Montipora_capitata_PredGene_g46908,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA4350_R0,523,620,895,307,310,181,299,488,264,429,224
Montipora_capitata_PredGene_g46903,102,289,457,121,119,111,108,161,144,177,260
Montipora_capitata_PredGene_g46902,68,108,135,36,47,53,32,52,154,86,97
Montipora_capitata_PredGene_g46901,7418,13368,23734,4925,9348,8009,4113,7868,19283,10534,12681
Montipora_capitata_PredGene_g46900,0,8,0,0,0,0,16,5,7,6,3
Montipora_capitata_PredGene_g46907,734,3261,6773,464,1743,2003,1565,1403,5398,495,2418
Montipora_capitata_PredGene_g46906,203,1256,2566,208,515,660,504,463,1654,170,1018
Montipora_capitata_PredGene_g46905,262,1180,2449,176,468,651,469,454,2193,199,971
Montipora_capitata_PredGene_g46904,0,5,4,3,3,0,3,2,0,0,12
Montipora_capitata_PredGene_g66329,2845,5452,6961,1720,2706,2587,1713,2677,5894,4207,5525
Montipora_capitata_PredGene_g66328,12,204,0,0,7,15,10,0,75,237,0
Montipora_capitata_PredGene_g33772,1,0,1,1,1,0,1,2,0,3,2
Montipora_capitata_PredGene_g33774,4,0,0,6,4,4,7,10,0,12,0
Montipora_capitata_PredGene_g33777,0,0,3,1,1,0,1,0,2,0,0
Montipora_capitata_PredGene_g33778,8,0,191,30,56,49,30,36,0,6,103
Montipora_capitata_PredGene_adi2mcaRNA10992_R2,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g66323,0,0,0,0,0,0,0,0,7,0,40
Montipora_capitata_PredGene_g66322,0,7,0,3,8,3,4,6,0,6,6
Montipora_capitata_PredGene_g66324,1,1,0,0,0,0,0,0,1,0,1
Montipora_capitata_PredGene_g66327,11,245,0,0,6,16,12,3,85,205,0
Montipora_capitata_PredGene_g66326,548,736,720,297,394,196,473,491,294,515,1101
Montipora_capitata_PredGene_g58818,0,2,0,0,0,0,0,0,0,1,3
Montipora_capitata_PredGene_g58819,1,0,0,1,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g58999,9,30,11,5,8,6,7,7,4,13,12
Montipora_capitata_PredGene_adi2mcaRNA31978_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g55820,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g34106,1,3,2,0,2,1,1,1,1,2,0
Montipora_capitata_PredGene_g55822,81,136,129,53,64,59,107,96,75,76,169
Montipora_capitata_PredGene_g58998,14,15,3,8,5,6,29,20,5,16,22
Montipora_capitata_PredGene_g55824,31,66,77,25,25,30,42,48,83,49,81
Montipora_capitata_PredGene_adi2mcaRNA41042_R1,10,0,0,6,11,7,5,0,0,19,0
Montipora_capitata_PredGene_g58814,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g58815,2,3,1,2,4,2,5,4,16,4,6
Montipora_capitata_PredGene_g41036,9,28,15,0,7,4,0,0,3,16,0
Montipora_capitata_PredGene_adi2mcaRNA20997_R7,0,0,0,2,0,1,2,1,0,0,0
Montipora_capitata_PredGene_g34419,66,136,203,49,60,70,66,84,132,97,147
Montipora_capitata_PredGene_g34105,0,4,5,0,3,3,0,0,0,3,0
Montipora_capitata_PredGene_g58995,0,0,3,0,2,1,1,2,0,0,2
Montipora_capitata_PredGene_g67664,143,385,526,116,175,180,150,156,572,165,713
Montipora_capitata_PredGene_adi2mcaRNA35513_R0,0,0,0,3,0,0,0,5,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA25853_R8,1,3,2,0,0,1,0,0,0,2,1
Montipora_capitata_PredGene_adi2mcaRNA25853_R7,1,2,2,0,0,1,0,0,0,2,1
Montipora_capitata_PredGene_adi2mcaRNA25853_R6,0,2,0,0,0,0,0,0,1,0,2
Montipora_capitata_PredGene_adi2mcaRNA25853_R5,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA25853_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g44002,0,13,9,0,5,0,0,0,0,7,0
Montipora_capitata_PredGene_g18141,7,9,10,6,8,7,4,5,10,10,10
Montipora_capitata_PredGene_g34201,0,0,0,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g34200,1,0,0,1,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g34203,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g35469,69,158,156,43,57,76,61,54,138,80,143
Montipora_capitata_PredGene_g34205,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g34204,0,0,1,0,0,0,0,0,1,0,0
Montipora_capitata_PredGene_g34207,1,0,1,0,0,1,0,1,0,0,1
Montipora_capitata_PredGene_g34206,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g34208,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g44217,121,186,0,36,0,0,49,61,0,127,78
Montipora_capitata_PredGene_g44216,2,7,9,1,1,2,1,2,5,2,6
Montipora_capitata_PredGene_g44210,5,7,0,0,0,0,0,0,0,7,0
Montipora_capitata_PredGene_g44213,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g12169,48,24,36,26,31,31,45,36,20,53,19
Montipora_capitata_PredGene_adi2mcaRNA29786_R8,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32695,0,1,3,0,0,0,1,0,0,2,5
Montipora_capitata_PredGene_g32697,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g48509,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32691,140,255,221,92,114,69,84,131,87,161,147
Montipora_capitata_PredGene_g32692,4,0,15,5,4,2,5,0,11,0,0
Montipora_capitata_PredGene_g32693,8,26,21,15,14,10,22,19,8,20,63
Montipora_capitata_PredGene_adi2mcaRNA29786_R0,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA29786_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32698,1,0,2,1,0,1,1,1,0,1,2
Montipora_capitata_PredGene_adi2mcaRNA24654_R0,125,216,174,57,81,66,78,90,78,153,189
Montipora_capitata_PredGene_g48503,128,227,1082,247,334,440,528,371,916,104,1477
Montipora_capitata_PredGene_g48502,1,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g32207,0,0,0,3,3,2,2,4,0,0,0
Montipora_capitata_PredGene_g24197,1,0,0,0,0,0,0,0,1,0,0
Montipora_capitata_PredGene_g46102,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g16833,487,768,272,208,73,54,486,542,234,277,751
Montipora_capitata_PredGene_g16830,78,179,198,32,69,66,35,50,112,107,127
Montipora_capitata_PredGene_g16836,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g16837,63,128,204,36,72,62,49,78,101,97,120
Montipora_capitata_PredGene_adi2mcaRNA6696_R0,1374,4418,5222,1303,2306,2072,1520,1973,3397,2423,6769
Montipora_capitata_PredGene_adi2mcaRNA8186_R7,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32204,110,283,287,76,104,121,94,125,354,139,286
Montipora_capitata_PredGene_adi2mcaRNA19062_R9,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g10782,0,0,0,1,1,0,0,0,0,1,1
Montipora_capitata_PredGene_g59284,1,3,0,0,0,0,0,0,0,3,0
Montipora_capitata_PredGene_g10781,1,0,0,0,0,0,1,0,0,0,4
Montipora_capitata_PredGene_g10787,13,27,40,12,16,15,10,15,22,20,30
Montipora_capitata_PredGene_adi2mcaRNA19062_R1,2,5,0,1,0,2,2,2,5,3,3
Montipora_capitata_PredGene_g11781,14,21,68,19,24,24,14,20,0,14,54
Montipora_capitata_PredGene_g11780,1,0,0,0,0,1,0,0,0,1,0
Montipora_capitata_PredGene_g11783,0,0,10,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g11782,0,0,18,0,8,3,0,0,2,0,0
Montipora_capitata_PredGene_g11785,0,1,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g11784,1,3,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g11789,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g59287,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA6552_R2,0,0,0,0,3,0,7,0,0,0,7
Montipora_capitata_PredGene_g29085,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g29084,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g64896,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g29081,0,0,1,0,0,0,0,0,2,0,0
Montipora_capitata_PredGene_g64890,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g29083,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32969,101,118,143,38,57,66,73,70,94,92,130
Montipora_capitata_PredGene_g32966,75,157,158,50,67,57,114,100,76,87,239
Montipora_capitata_PredGene_g32967,133,238,275,84,106,75,79,132,135,154,215
Montipora_capitata_PredGene_g32965,127,201,160,57,86,71,130,93,97,133,223
Montipora_capitata_PredGene_g29089,0,2,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g64898,1,0,0,0,0,1,0,1,0,1,0
Montipora_capitata_PredGene_g32960,90,147,275,98,117,53,109,117,77,83,177
Montipora_capitata_PredGene_g32961,470,639,643,257,306,183,409,366,276,332,797
Montipora_capitata_PredGene_g8500,77,123,120,52,48,51,77,74,65,66,121
Montipora_capitata_PredGene_g16780,9,37,33,6,8,12,10,11,11,16,33
Montipora_capitata_PredGene_g16781,1,1,1,1,1,1,1,1,1,1,13
Montipora_capitata_PredGene_g16782,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g22447,96,213,315,54,114,95,67,119,192,158,184
Montipora_capitata_PredGene_g65140,4,3,3,0,2,3,1,1,1,3,0
Montipora_capitata_PredGene_g65141,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65143,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65144,0,0,1,0,0,1,1,0,0,0,2
Montipora_capitata_PredGene_g65145,0,0,0,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g65146,0,0,0,0,0,0,0,0,7,2,0
Montipora_capitata_PredGene_g65147,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g65148,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65149,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_adi2mcaRNA1528_R7,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g54871,623,2885,1779,194,803,593,273,292,2684,1369,1372
Montipora_capitata_PredGene_g47742,4,8,0,1,0,2,2,3,2,4,6
Montipora_capitata_PredGene_g52882,1,0,2,0,0,1,1,0,0,0,0
Montipora_capitata_PredGene_g47740,18,35,55,8,13,14,10,18,35,24,43
Montipora_capitata_PredGene_g11438,10,10,30,11,18,11,12,11,7,7,21
Montipora_capitata_PredGene_g47746,2,0,1,2,1,1,7,6,2,1,1
Montipora_capitata_PredGene_g47747,5,13,16,4,7,10,7,5,17,8,26
Montipora_capitata_PredGene_g47744,3,8,14,4,4,5,5,4,7,7,16
Montipora_capitata_PredGene_g52884,0,0,0,0,0,0,0,0,0,6,0
Montipora_capitata_PredGene_g11433,3,4,0,0,2,0,2,3,0,4,0
Montipora_capitata_PredGene_g11432,0,0,0,0,0,0,0,0,0,1,10
Montipora_capitata_PredGene_g11431,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47749,160,268,632,155,206,205,159,209,349,205,460
