gene_id,18_T33_Of_VLL.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_T33_Ac_WK.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_T12_Mc_PWC.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,21_T33_Mc_EOU.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_T12_Ac_FM.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_T12_Of_WCL.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,29_T23_Mc_PND.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_T23_Of_RPG.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,31_T22_Ac_UV.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_T22_Of_EVR.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_T43_Mc_RFV.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,34_T22_Mc_SVS.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_T43_Ac_MT.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_T43_Of_JJN.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_T13_Ac_ML.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_T23_Ac_IN.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_T13_Mc_FJE.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_T13_Of_GWS.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_T31_Ac_JB.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_T31_Of_JNO.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,49_T31_Mc_SWQ.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,50_T21_Of_YZB.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,51_T42_Of_UOF.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,52_T11_Ac_II.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,53_T21_Ac_NH.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,54_T42_Ac_JQ.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,55_T32_Mc_TWP.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,56_T42_Mc_JAW.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,57_T32_Ac_NM.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,58_T21_Mc_EAH.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,59_T11_Of_TQP.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,60_T32_Of_WXY.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,61_T11_Mc_RAP.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Acerv_evm.model.Segkk2393_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2393_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2393_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2700_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2700_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2700_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk928_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk928_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk928_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk928_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1151_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1151_pilon.21,0,1,4,1,0,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,1
Acerv_evm.TU.Segkk1151_pilon.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acerv_evm.TU.Segkk1151_pilon.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk1151_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1151_pilon.28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Acerv_evm.TU.Segkk1486_pilon.1,2,4,0,1,1,2,1,1,2,1,0,1,4,1,2,2,1,1,1,1,0,1,0,2,2,3,0,0,1,1,1,1,1
Acerv_evm.TU.Segkk1027_pilon.5,3,4,1,1,0,2,2,1,0,1,1,0,3,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,1
Acerv_evm.model.Segkk1288_pilon.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1288_pilon.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1288_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1288_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1288_pilon.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1288_pilon.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3163_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3163_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4331_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2844_pilon.15,0,184,0,0,0,0,0,0,102,0,0,0,213,0,125,122,0,0,112,0,0,0,0,117,81,204,0,0,70,0,0,0,0
Acerv_evm.TU.Segkk1245_pilon.1,0,388,0,0,4,4,4,0,290,2,3,0,547,0,263,563,0,6,380,0,2,0,3,286,204,443,0,3,135,4,2,3,1
Acerv_evm.model.Segkk4056_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk755_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk432_pilon.10,0,15,0,0,1,2,0,1,14,1,1,0,17,2,13,8,0,1,5,1,0,2,2,2,14,22,0,0,4,0,2,1,0
Acerv_evm.model.Segkk755_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk755_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2736_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4106_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3028_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1033_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4106_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3028_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3028_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3413_pilon.10,0,20,0,0,0,0,0,0,18,0,0,0,25,0,25,22,0,0,21,1,0,0,0,44,12,31,0,0,18,0,0,0,0
Acerv_evm.TU.Segkk3413_pilon.12,0,136,0,0,0,1,0,1,126,0,2,0,245,1,87,80,0,0,41,1,1,0,1,75,79,166,0,1,45,1,2,1,0
Acerv_evm.TU.Segkk3413_pilon.13,0,161,0,3,0,0,0,0,133,12,0,0,261,15,90,108,0,9,82,6,0,9,5,100,107,244,0,4,57,0,12,8,0
Acerv_evm.TU.Segkk3413_pilon.14,0,220,3,2,5,0,0,1,144,1,0,1,176,0,156,163,2,3,121,2,0,2,0,171,131,283,1,0,115,2,0,4,0
Acerv_evm.TU.Segkk3413_pilon.16,0,388,0,0,0,0,0,0,251,0,0,0,455,0,219,240,0,0,187,0,0,0,0,181,137,452,0,0,158,0,0,0,0
Acerv_evm.TU.Segkk2848_pilon.6,0,108,0,0,0,0,0,0,68,0,0,0,154,0,91,79,0,0,63,0,0,0,0,123,50,149,0,0,67,0,0,0,0
Acerv_evm.TU.Segkk2848_pilon.1,0,90,0,0,0,0,0,0,65,0,0,0,94,0,89,108,0,0,83,0,0,0,0,113,55,140,0,0,76,0,0,0,0
Acerv_evm.TU.Segkk2848_pilon.3,0,1523,36,0,0,0,0,0,934,0,0,0,1626,0,1029,1180,0,0,809,0,0,0,0,1038,783,1860,0,0,638,0,0,0,0
Acerv_evm.TU.Segkk1452_pilon.14,0,163,0,11,0,0,0,0,89,0,0,0,172,0,115,91,2,0,79,0,0,0,22,153,70,168,0,0,60,0,0,0,0
Acerv_evm.TU.Segkk3050_pilon.30,1,44,1,1,1,1,1,0,38,0,1,0,58,0,35,83,0,1,58,0,1,0,1,30,23,71,1,0,17,0,0,1,1
Acerv_evm.TU.Segkk1771_pilon.3,1,76,3,1,1,2,4,2,66,2,7,3,111,3,64,56,1,2,48,2,1,3,4,44,47,155,4,5,44,2,4,4,4
Acerv_evm.TU.Segkk1771_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1771_pilon.5,0,1653,92,0,0,122,0,0,1227,0,71,0,2192,0,1157,1141,47,0,1099,79,0,0,0,986,736,1935,57,38,706,0,0,73,53
Acerv_evm.TU.Segkk1771_pilon.9,0,581,0,0,0,0,0,0,320,0,0,0,547,0,340,435,0,0,334,0,0,0,0,375,205,529,0,0,231,0,0,0,0
Acerv_evm.TU.Segkk1771_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Acerv_evm.TU.Segkk3522_pilon.27,0,11,0,0,0,0,0,0,12,0,0,0,56,0,9,19,0,0,4,0,0,0,0,5,6,24,0,0,4,0,0,0,0
Acerv_evm.TU.Segkk3522_pilon.24,0,19,0,0,1,0,1,0,15,0,1,0,27,0,10,13,1,0,6,0,0,0,0,2,6,24,0,0,5,1,0,0,1
Acerv_evm.TU.Segkk3522_pilon.25,0,33,1,1,0,0,0,0,21,0,0,0,33,0,9,23,0,0,6,0,0,0,0,10,7,24,0,0,10,1,0,0,1
Acerv_evm.TU.Segkk3522_pilon.22,0,18,0,0,0,0,0,0,11,0,0,0,36,0,7,15,0,0,5,0,0,0,0,11,0,21,0,0,5,0,0,0,0
Acerv_evm.TU.Segkk3522_pilon.23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3522_pilon.20,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk3522_pilon.21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk824_pilon.32,3,2025,137,57,207,64,33,31,855,153,65,31,1528,14,902,895,48,249,573,48,129,23,296,1205,862,1319,51,70,412,144,19,313,55
Acerv_evm.TU.Segkk824_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk824_pilon.30,0,3,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,2,1,0,0,0
Acerv_evm.TU.Segkk824_pilon.31,1,165,2,5,14,4,2,0,83,6,0,3,204,1,63,44,2,9,20,4,4,1,24,82,50,126,4,4,30,8,2,13,4
Acerv_evm.TU.Segkk824_pilon.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3522_pilon.29,0,326,0,0,6,13,0,5,314,4,4,0,561,0,275,228,7,8,192,8,5,0,0,219,196,526,9,0,116,9,14,11,8
Acerv_evm.TU.Segkk1303_pilon.4,0,157,0,0,0,0,0,0,79,0,0,0,136,0,108,96,0,0,93,0,0,0,0,100,61,140,0,0,60,0,0,0,0
Acerv_evm.TU.Segkk444_pilon.1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk444_pilon.2,8,5,0,0,0,26,0,12,3,0,0,0,9,9,3,4,0,0,6,0,0,12,0,0,0,6,0,0,0,0,20,0,0
Acerv_evm.TU.Segkk444_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk444_pilon.6,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk444_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1492_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1492_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk435_pilon.3,3,243,13,4,10,11,9,7,187,15,5,12,326,13,219,229,5,16,136,3,9,6,8,168,127,356,6,9,132,11,14,14,8
Acerv_evm.TU.Segkk435_pilon.5,0,170,0,0,0,0,0,0,122,0,0,0,229,0,118,146,0,0,102,0,0,0,0,109,86,223,0,0,71,0,0,0,0
Acerv_evm.model.Segkk1492_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk435_pilon.7,0,70,0,0,0,0,0,0,66,0,0,0,134,0,76,66,0,0,52,0,0,0,0,69,47,161,0,0,42,0,0,0,0
Acerv_evm.model.Segkk1888_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3728_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk360_pilon.11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk360_pilon.10,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Acerv_evm.TU.Segkk915_pilon.3,0,191,0,0,0,0,0,0,156,0,0,0,289,0,104,97,0,0,66,0,0,0,0,49,90,236,0,0,39,0,0,0,0
Acerv_evm.TU.Segkk915_pilon.2,0,24,0,0,0,0,0,0,23,0,0,0,29,0,11,23,0,0,15,0,0,0,0,12,9,35,0,0,11,0,0,0,0
Acerv_evm.TU.Segkk915_pilon.1,0,417,0,0,0,0,0,0,256,0,0,0,457,0,271,291,0,0,203,0,0,0,0,317,221,474,0,0,157,0,0,0,0
Acerv_evm.model.Segkk3817_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1306_pilon.9,0,594,0,0,0,0,0,0,510,0,0,0,770,0,463,451,0,0,280,0,0,0,0,435,240,725,0,0,238,0,0,0,0
Acerv_evm.model.Segkk3817_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk887_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1306_pilon.5,0,39,0,0,0,0,0,0,22,0,0,0,17,0,21,7,0,0,10,0,0,0,0,31,10,29,0,0,15,0,0,0,0
Acerv_evm.TU.Segkk1306_pilon.4,2,36,12,7,7,8,10,10,30,18,10,5,138,0,21,24,11,10,6,8,0,3,4,14,19,42,14,21,11,10,8,3,8
Acerv_evm.TU.Segkk1306_pilon.7,0,16,0,0,0,0,0,0,11,0,0,0,15,0,8,11,0,0,10,0,0,0,0,11,11,23,0,0,5,0,0,0,0
Acerv_evm.TU.Segkk1306_pilon.6,0,13,0,0,0,0,0,0,6,0,0,0,11,0,0,11,0,0,5,0,0,0,0,12,3,14,0,0,5,0,0,0,0
Acerv_evm.TU.Segkk1306_pilon.1,0,40,0,0,0,0,0,0,25,0,0,0,32,0,30,10,0,0,7,0,0,0,0,43,10,40,0,0,11,0,0,0,0
Acerv_evm.TU.Segkk1306_pilon.2,0,413,0,0,0,0,0,0,213,0,0,0,200,0,294,116,0,0,86,0,0,0,0,458,98,310,0,0,137,0,0,0,0
Acerv_evm.TU.Segkk1300_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk962_pilon.19,2,0,16,1,8,2,1,5,0,4,1,10,0,6,0,0,14,6,0,4,17,4,6,1,0,0,20,10,0,13,12,11,1
Acerv_evm.TU.Segkk962_pilon.18,0,44,43,31,0,6,19,2,29,0,48,16,39,2,34,67,26,1,31,1,47,1,1,70,22,78,58,28,23,44,2,1,42
Acerv_evm.TU.Segkk2393_pilon.1,0,34,0,0,0,0,0,0,30,0,0,0,63,0,18,20,0,0,12,0,0,0,0,19,23,54,0,0,14,0,0,0,0
Acerv_evm.TU.Segkk962_pilon.11,0,211,0,0,0,0,0,0,161,0,0,0,212,0,137,166,0,0,123,0,0,0,0,147,86,272,0,0,108,0,0,0,0
Acerv_evm.model.Segkk4074_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk962_pilon.13,0,106,0,0,0,0,0,0,112,0,0,0,139,0,81,125,0,0,96,0,0,0,0,79,76,144,0,0,55,0,0,0,0
Acerv_evm.TU.Segkk962_pilon.14,0,789,2,2,0,0,3,0,544,0,1,2,1276,0,477,1253,1,1,398,0,1,1,0,344,349,1075,1,1,268,2,1,1,1
Acerv_evm.TU.Segkk962_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk442_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk442_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk442_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk442_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk442_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2374_pilon.3,0,32,0,0,0,0,0,0,21,0,0,0,25,0,16,0,0,0,0,0,0,0,0,15,17,40,0,0,10,0,0,0,0
Acerv_evm.TU.Segkk2374_pilon.2,0,7,0,0,0,0,0,0,11,0,0,0,15,0,11,7,0,0,2,0,0,0,0,7,4,14,0,0,3,0,0,0,0
Acerv_evm.TU.Segkk2374_pilon.4,0,103,0,0,0,0,0,0,70,0,0,0,108,0,56,54,0,0,51,0,0,0,0,56,40,152,0,0,34,0,0,0,0
Acerv_evm.TU.Segkk4303_pilon.12,0,251,0,0,0,0,0,0,143,0,0,0,257,0,142,166,0,0,118,0,0,0,0,76,101,263,0,0,72,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk413_pilon.10,0,287,0,0,0,0,0,0,304,0,0,0,596,0,234,166,4,0,137,0,0,0,0,166,230,615,0,0,149,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1336_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2853_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2846_pilon.18,46,1110,167,75,85,117,37,49,537,59,136,80,985,82,579,421,67,94,414,32,46,76,77,385,376,1568,104,71,385,98,115,117,107
Acerv_evm.TU.Segkk2846_pilon.17,4,318,0,0,10,0,0,0,191,0,0,0,341,4,184,323,0,0,184,0,0,0,0,181,104,364,4,0,102,0,0,13,0
Acerv_evm.TU.Segkk2846_pilon.16,0,398,0,0,0,0,6,0,311,0,0,0,615,0,257,394,0,0,238,0,0,0,0,264,256,586,0,0,189,0,0,0,0
Acerv_evm.TU.Segkk2846_pilon.14,0,267,0,0,0,0,0,0,160,0,0,0,296,0,149,150,0,0,134,0,0,0,0,141,107,264,0,0,97,0,0,0,0
Acerv_evm.TU.Segkk2846_pilon.13,0,84,0,0,0,0,0,0,49,0,0,0,99,0,62,83,0,0,51,0,0,0,0,53,44,90,0,0,32,0,0,0,0
Acerv_evm.TU.Segkk2846_pilon.11,0,394,0,0,0,0,0,0,239,0,0,0,450,0,265,186,0,0,155,0,0,0,0,336,186,392,0,0,133,0,0,0,0
Acerv_evm.TU.Segkk4037_pilon.60,0,880,0,0,0,0,0,0,829,0,0,0,1539,0,485,478,0,0,361,0,0,0,0,327,691,1142,0,0,242,0,0,0,0
Acerv_evm.TU.Segkk4037_pilon.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk4037_pilon.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2468_pilon.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2468_pilon.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2468_pilon.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
